log_id,user_id,log_date,minutes_active,features_used,support_tickets_opened
903035,1607,2026-01-11,30,5,0
903036,1608,2025-07-12,75,6,0
903037,1608,2025-12-23,22,7,0
903038,1608,2025-03-14,24,4,0
903039,1608,2025-05-15,50,4,0
903040,1608,2025-10-02,118,3,0
903041,1609,2025-10-30,97,7,0
903042,1609,2025-10-11,90,5,0
903043,1609,2026-03-17,42,3,0
903044,1609,2025-11-16,27,4,0
903045,1609,2026-04-04,45,5,0
903046,1610,2025-05-04,116,1,1
903047,1610,2025-08-27,101,6,0
903048,1610,2025-06-20,46,4,0
903049,1610,2026-03-29,88,1,1
903050,1610,2026-02-27,66,1,0
903051,1611,2026-01-29,42,7,0
903052,1611,2025-12-30,88,6,0
903053,1611,2025-10-03,37,4,0
903054,1611,2026-01-07,26,7,0
903055,1611,2026-02-14,115,5,0
903056,1612,2025-10-10,56,7,0
903057,1612,2025-07-21,92,7,0
903058,1612,2025-08-23,83,4,0
903059,1612,2025-04-09,91,4,0
903060,1612,2025-05-24,44,3,0
903061,1613,2025-11-19,42,7,0
903062,1613,2026-03-06,45,5,0
903063,1613,2025-07-05,107,7,0
903064,1613,2026-02-12,97,5,0
903065,1613,2025-09-30,85,2,0
903066,1614,2025-08-09,58,7,0
903067,1614,2026-04-26,31,1,0
903068,1614,2025-10-23,118,5,0
903069,1614,2025-09-21,104,4,0
903070,1614,2026-05-09,36,3,0
903071,1615,2026-02-07,102,7,0
903072,1615,2025-10-28,25,6,1
903073,1615,2026-05-01,20,7,0
903074,1615,2025-09-23,72,4,0
903075,1615,2025-10-03,30,2,0
903076,1616,2025-06-24,86,2,0
903077,1616,2025-12-22,111,4,0
903078,1616,2025-07-18,78,2,0
903079,1616,2025-10-20,48,6,1
903080,1616,2025-06-13,74,3,0
903081,1617,2026-03-31,29,4,0
903082,1617,2025-12-22,88,5,1
903083,1617,2026-02-04,69,1,0
903084,1617,2025-12-26,67,2,0
903085,1617,2026-05-07,112,1,0
903086,1618,2025-11-25,101,7,0
903087,1618,2025-07-24,33,3,0
903088,1618,2026-01-15,44,4,0
903089,1618,2026-04-28,80,6,0
903090,1618,2025-06-08,54,6,0
903091,1619,2025-09-05,83,1,0
903092,1619,2025-09-09,112,3,0
903093,1619,2025-08-31,83,1,0
903094,1619,2025-05-16,106,2,0
903095,1619,2026-01-31,23,1,0
903096,1620,2025-12-28,63,6,0
903097,1620,2026-01-29,65,6,0
903098,1620,2026-05-21,46,4,0
903099,1620,2026-03-27,67,3,0
903100,1620,2026-04-02,87,4,0
903101,1621,2025-02-11,31,1,0
903102,1621,2025-07-17,32,7,0
903103,1621,2025-02-20,41,6,0
903104,1621,2025-06-22,102,3,0
903105,1621,2025-02-20,27,5,0
903106,1622,2025-11-19,98,5,0
903107,1622,2025-11-01,99,2,0
903108,1622,2025-10-28,23,4,0
903109,1622,2025-12-03,45,7,0
903110,1622,2025-12-01,48,1,0
903111,1623,2025-12-15,64,5,0
903112,1623,2025-11-14,41,1,0
903113,1623,2025-03-03,70,5,1
903114,1623,2025-12-26,38,6,0
903115,1623,2025-11-26,75,7,0
903116,1624,2026-03-18,27,2,0
903117,1624,2026-02-25,59,7,0
903118,1624,2026-02-06,21,5,0
903119,1624,2025-12-23,115,6,0
903120,1624,2025-09-25,33,4,0
903121,1625,2026-04-16,26,5,0
903122,1625,2026-05-16,110,3,0
903123,1625,2026-05-26,45,7,0
903124,1625,2026-02-05,71,7,0
903125,1625,2025-11-19,35,2,0
903126,1626,2026-01-05,116,5,0
903127,1626,2025-06-21,89,7,0
903128,1626,2025-05-14,33,5,0
903129,1626,2025-07-18,29,7,0
903130,1626,2025-11-11,117,4,1
903131,1627,2026-05-02,66,2,0
903132,1627,2026-04-19,84,5,1
903133,1627,2026-04-26,54,7,1
903134,1627,2026-05-14,103,2,0
903135,1627,2026-05-14,119,1,0
903136,1628,2025-07-15,71,6,1
903137,1628,2025-06-09,82,5,0
903138,1628,2025-08-22,74,4,0
903139,1628,2025-02-25,92,2,0
903140,1628,2026-01-19,116,1,0
903141,1629,2025-11-07,117,5,0
903142,1629,2025-08-18,54,5,0
903143,1629,2025-10-15,80,4,0
903144,1629,2025-11-25,104,3,0
903145,1629,2025-06-08,67,6,0
903146,1630,2025-09-03,37,3,0
903147,1630,2025-09-19,73,7,0
903148,1630,2025-12-11,24,7,0
903149,1630,2025-08-23,21,2,1
903150,1630,2026-04-19,96,1,0
903151,1631,2026-05-23,69,2,0
903152,1631,2026-02-22,97,3,1
903153,1631,2026-05-15,22,7,0
903154,1631,2026-05-28,44,1,0
903155,1631,2026-02-04,102,7,0
903156,1632,2026-04-23,77,4,0
903157,1632,2026-04-26,86,2,0
903158,1632,2026-01-21,55,4,0
903159,1632,2026-01-23,41,6,0
903160,1632,2026-03-23,115,5,0
903161,1633,2026-04-29,95,1,1
903162,1633,2026-01-04,90,2,0
903163,1633,2026-02-11,26,5,0
903164,1633,2026-03-14,27,1,0
903165,1633,2026-02-04,73,7,0
903166,1634,2026-02-17,75,7,0
903167,1634,2025-03-24,93,4,1
903168,1634,2026-04-15,62,3,0
903169,1634,2026-04-20,98,6,0
903170,1634,2025-04-09,68,2,1
903171,1635,2025-04-01,18,4,0
903172,1635,2025-01-22,27,3,1
903173,1635,2025-03-09,27,1,2
903174,1635,2025-02-08,28,7,2
903175,1635,2025-01-14,15,7,0
903176,1636,2026-03-30,31,4,0
903177,1636,2026-05-23,111,4,0
903178,1636,2026-03-05,35,6,0
903179,1636,2026-04-25,82,7,0
903180,1636,2025-12-29,106,1,1
903181,1637,2026-05-28,38,5,0
903182,1637,2026-05-27,119,1,0
903183,1637,2026-05-28,56,7,0
903184,1637,2026-05-29,38,7,0
903185,1637,2026-05-24,62,2,0
903186,1638,2026-04-18,69,1,0
903187,1638,2026-05-27,101,3,0
903188,1638,2026-01-23,83,4,1
903189,1638,2025-11-22,65,5,0
903190,1638,2026-04-18,92,5,0
903191,1639,2026-05-24,87,6,0
903192,1639,2026-05-28,85,1,0
903193,1639,2026-05-24,77,6,0
903194,1639,2026-05-30,55,6,0
903195,1639,2026-05-23,22,1,0
903196,1640,2025-09-06,41,4,0
903197,1640,2026-02-10,107,6,0
903198,1640,2026-05-05,83,7,0
903199,1640,2026-04-19,38,5,0
903200,1640,2026-02-14,61,2,0
903201,1641,2025-12-01,42,6,0
903202,1641,2025-11-08,64,4,0
903203,1641,2025-08-03,59,6,0
903204,1641,2025-08-19,37,4,1
903205,1641,2025-11-29,80,4,0
903206,1642,2026-05-05,52,5,0
903207,1642,2026-05-21,31,7,0
903208,1642,2026-05-24,32,2,0
903209,1642,2026-05-07,83,2,0
903210,1642,2026-05-19,64,2,0
903211,1643,2026-04-09,88,6,0
903212,1643,2025-09-18,85,2,0
903213,1643,2026-01-11,103,3,0
903214,1643,2026-01-19,109,6,0
903215,1643,2025-11-16,52,6,0
903216,1644,2025-03-11,73,4,0
903217,1644,2025-12-20,79,5,0
903218,1644,2025-04-28,21,7,0
903219,1644,2025-09-16,92,6,0
903220,1644,2025-12-31,100,1,0
903221,1645,2026-05-24,56,1,0
903222,1645,2026-05-09,79,2,0
903223,1645,2026-02-02,21,7,0
903224,1645,2025-11-28,62,3,0
903225,1645,2026-01-31,97,7,0
903226,1646,2025-09-18,44,6,1
903227,1646,2025-09-23,48,3,0
903228,1646,2025-10-07,53,5,0
903229,1646,2025-09-25,98,4,0
903230,1646,2025-11-14,56,3,0
903231,1647,2025-04-07,97,2,0
903232,1647,2025-11-14,77,7,0
903233,1647,2026-01-28,38,3,0
903234,1647,2026-03-25,78,4,0
903235,1647,2025-11-14,115,4,0
903236,1648,2026-05-01,31,5,0
903237,1648,2026-05-19,21,6,0
903238,1648,2026-05-10,33,5,0
903239,1648,2026-05-23,115,3,0
903240,1648,2026-05-15,64,1,0
903241,1649,2025-05-26,28,2,1
903242,1649,2025-12-07,70,6,0
903243,1649,2025-09-10,56,6,0
903244,1649,2025-07-26,70,2,1
903245,1649,2025-08-09,84,1,0
903246,1650,2025-08-21,109,2,0
903247,1650,2025-08-09,87,7,0
903248,1650,2025-11-03,28,7,1
903249,1650,2025-07-08,38,3,0
903250,1650,2025-06-20,79,4,0
903251,1651,2026-04-11,65,5,0
903252,1651,2026-03-08,53,1,0
903253,1651,2025-09-03,97,5,0
903254,1651,2025-11-18,28,3,0
903255,1651,2025-11-28,99,2,0
903256,1652,2025-02-18,9,7,2
903257,1652,2025-02-16,26,5,1
903258,1652,2025-01-28,20,3,0
903259,1652,2025-02-07,14,3,1
903260,1652,2025-01-31,5,2,1
903261,1653,2026-05-13,77,7,0
903262,1653,2026-02-08,78,5,0
903263,1653,2026-03-05,84,2,0
903264,1653,2026-02-01,108,4,0
903265,1653,2026-03-21,119,4,0
903266,1654,2025-06-27,50,3,1
903267,1654,2025-10-23,64,5,1
903268,1654,2026-02-03,88,2,0
903269,1654,2025-11-26,102,5,0
903270,1654,2026-03-01,51,6,0
903271,1655,2026-03-10,78,6,0
903272,1655,2026-03-20,25,1,0
903273,1655,2025-11-05,69,6,0
903274,1655,2026-03-22,107,7,0
903275,1655,2025-10-10,42,1,0
903276,1656,2025-07-04,23,5,2
903277,1656,2025-05-29,9,2,2
903278,1656,2025-05-24,5,7,1
903279,1656,2025-06-09,13,6,0
903280,1656,2025-07-17,28,7,1
903281,1657,2025-09-14,31,4,0
903282,1657,2025-08-23,91,1,0
903283,1657,2025-11-18,34,5,0
903284,1657,2025-09-07,93,7,0
903285,1657,2025-07-26,80,1,0
903286,1658,2025-12-24,53,7,0
903287,1658,2025-10-24,32,5,0
903288,1658,2025-12-16,101,1,0
903289,1658,2026-04-13,100,4,0
903290,1658,2025-05-04,103,6,0
903291,1659,2025-09-06,92,3,1
903292,1659,2026-05-15,110,3,0
903293,1659,2025-10-03,49,5,0
903294,1659,2026-05-19,92,2,0
903295,1659,2025-10-30,103,6,0
903296,1660,2026-03-13,52,4,0
903297,1660,2025-08-12,75,4,0
903298,1660,2025-11-18,53,6,0
903299,1660,2025-11-02,98,7,0
903300,1660,2025-09-12,28,3,0
903301,1661,2026-04-18,117,3,0
903302,1661,2026-05-21,56,3,1
903303,1661,2026-05-16,31,1,0
903304,1661,2026-04-30,82,6,0
903305,1661,2026-04-15,77,5,0
903306,1662,2025-10-07,97,1,0
903307,1662,2025-12-17,90,4,0
903308,1662,2025-04-10,102,3,0
903309,1662,2025-09-19,79,2,0
903310,1662,2025-08-20,51,1,0
903311,1663,2026-04-21,90,3,0
903312,1663,2026-03-28,90,1,0
903313,1663,2026-05-26,105,5,0
903314,1663,2026-05-16,118,2,0
903315,1663,2026-02-26,99,3,0
903316,1664,2026-05-08,25,7,0
903317,1664,2026-04-25,113,6,0
903318,1664,2026-04-25,30,1,0
903319,1664,2026-03-10,63,2,1
903320,1664,2026-04-02,31,2,0
903321,1665,2026-03-23,65,2,1
903322,1665,2026-02-20,95,7,0
903323,1665,2026-03-09,118,4,0
903324,1665,2025-11-19,89,4,0
903325,1665,2026-02-11,70,5,0
903326,1666,2026-04-30,71,6,0
903327,1666,2025-12-19,61,6,0
903328,1666,2025-12-18,111,4,0
903329,1666,2026-02-10,94,5,0
903330,1666,2026-05-30,29,7,0
903331,1667,2026-05-21,27,7,1
903332,1667,2026-04-27,46,2,0
903333,1667,2026-03-20,36,4,0
903334,1667,2026-05-27,64,6,0
903335,1667,2026-05-21,25,4,1
903336,1668,2026-02-25,24,7,0
903337,1668,2026-04-08,88,7,0
903338,1668,2025-12-15,34,4,0
903339,1668,2026-03-20,24,7,0
903340,1668,2026-02-04,51,1,0
903341,1669,2026-03-08,74,1,0
903342,1669,2026-02-02,66,6,0
903343,1669,2026-05-03,85,5,0
903344,1669,2026-03-12,62,6,0
903345,1669,2026-02-03,100,2,0
903346,1670,2025-11-01,108,5,0
903347,1670,2026-01-08,75,5,0
903348,1670,2026-01-19,27,1,0
903349,1670,2025-11-29,96,1,1
903350,1670,2026-01-14,43,1,0
903351,1671,2026-03-29,98,5,0
903352,1671,2026-05-01,56,6,0
903353,1671,2026-03-23,78,7,1
903354,1671,2026-04-08,79,2,0
903355,1671,2026-05-19,104,7,0
903356,1672,2025-10-31,15,4,0
903357,1672,2025-12-02,9,7,1
903358,1672,2025-12-15,9,7,0
903359,1672,2025-11-13,25,4,1
903360,1672,2025-12-26,26,7,2
903361,1673,2026-05-18,11,6,1
903362,1673,2026-05-20,17,2,1
903363,1673,2026-05-23,15,5,0
903364,1673,2026-05-23,7,3,0
903365,1673,2026-05-23,19,3,1
903366,1674,2026-02-20,53,6,0
903367,1674,2026-05-11,59,4,0
903368,1674,2026-03-20,44,7,1
903369,1674,2026-02-24,90,4,1
903370,1674,2026-02-06,62,4,0
903371,1675,2026-05-14,111,7,0
903372,1675,2026-04-05,34,1,0
903373,1675,2026-04-13,85,6,0
903374,1675,2026-03-30,37,1,0
903375,1675,2026-04-24,63,5,0
903376,1676,2026-01-25,45,3,0
903377,1676,2026-04-15,117,7,0
903378,1676,2025-12-26,118,5,0
903379,1676,2026-01-18,91,7,0
903380,1676,2026-01-05,41,5,0
903381,1677,2025-12-17,47,3,0
903382,1677,2026-02-28,45,6,0
903383,1677,2025-12-18,87,7,0
903384,1677,2025-08-06,46,1,0
903385,1677,2026-01-10,78,4,1
903386,1678,2025-12-23,114,7,0
903387,1678,2026-03-04,37,5,0
903388,1678,2026-03-21,87,7,0
903389,1678,2025-12-06,58,1,0
903390,1678,2025-11-25,41,2,0
903391,1679,2025-10-18,30,2,0
903392,1679,2025-12-22,88,1,0
903393,1679,2025-06-27,62,3,0
903394,1679,2025-04-26,78,2,0
903395,1679,2025-10-20,96,5,0
903396,1680,2025-11-07,56,6,0
903397,1680,2026-01-20,40,2,0
903398,1680,2025-12-14,102,7,0
903399,1680,2025-12-07,86,1,0
903400,1680,2026-01-04,32,3,0
903401,1681,2025-08-21,87,5,0
903402,1681,2025-11-08,55,1,1
903403,1681,2026-03-04,93,3,0
903404,1681,2025-08-31,91,6,0
903405,1681,2025-10-22,113,4,0
903406,1682,2025-03-30,104,7,0
903407,1682,2025-03-17,42,4,1
903408,1682,2025-01-21,112,6,0
903409,1682,2025-02-11,65,5,0
903410,1682,2025-02-15,114,3,0
903411,1683,2026-04-22,61,2,0
903412,1683,2026-05-08,104,1,0
903413,1683,2026-04-26,24,5,0
903414,1683,2026-03-19,109,3,0
903415,1683,2025-12-11,53,4,0
903416,1684,2026-05-23,39,6,0
903417,1684,2026-05-24,60,1,0
903418,1684,2026-04-15,65,1,0
903419,1684,2026-05-01,24,6,0
903420,1684,2026-04-21,107,6,0
903421,1685,2025-03-22,55,3,0
903422,1685,2025-11-20,49,7,0
903423,1685,2025-11-22,48,2,0
903424,1685,2026-05-06,112,5,1
903425,1685,2025-09-12,53,4,1
903426,1686,2025-10-06,65,5,0
903427,1686,2025-08-24,50,4,0
903428,1686,2026-05-27,85,6,0
903429,1686,2026-02-07,67,3,0
903430,1686,2025-08-22,23,6,0
903431,1687,2026-03-15,110,6,0
903432,1687,2025-05-29,97,3,0
903433,1687,2025-11-08,96,1,0
903434,1687,2025-07-18,80,7,1
903435,1687,2026-04-12,23,1,0
903436,1688,2026-05-29,31,2,0
903437,1688,2026-05-22,92,3,0
903438,1688,2026-05-26,117,3,1
903439,1688,2026-05-23,109,2,0
903440,1688,2026-05-26,99,1,0
903441,1689,2026-04-07,55,2,1
903442,1689,2026-04-06,110,6,0
903443,1689,2026-04-03,34,2,0
903444,1689,2026-04-29,116,4,0
903445,1689,2026-04-25,49,2,0
903446,1690,2026-05-02,61,3,0
903447,1690,2025-12-28,72,7,0
903448,1690,2025-11-10,106,4,0
903449,1690,2026-01-10,27,2,0
903450,1690,2025-07-23,29,2,0
903451,1691,2026-03-25,43,4,0
903452,1691,2026-03-04,21,5,0
903453,1691,2026-05-25,34,1,0
903454,1691,2026-05-13,54,4,0
903455,1691,2026-02-04,23,5,0
903456,1692,2025-11-25,22,6,0
903457,1692,2026-03-12,42,7,0
903458,1692,2025-08-22,26,6,0
903459,1692,2025-04-12,41,6,0
903460,1692,2025-12-29,38,7,0
903461,1693,2026-05-09,35,1,0
903462,1693,2026-03-26,117,2,1
903463,1693,2026-04-23,70,4,0
903464,1693,2026-03-28,59,6,0
903465,1693,2026-05-25,31,1,0
903466,1694,2025-11-22,47,2,0
903467,1694,2025-08-26,76,7,0
903468,1694,2026-03-25,77,5,1
903469,1694,2026-02-25,34,4,0
903470,1694,2025-10-31,79,6,0
903471,1695,2025-11-30,109,2,0
903472,1695,2026-01-22,57,5,0
903473,1695,2025-11-19,68,4,0
903474,1695,2026-05-15,54,2,0
903475,1695,2026-04-08,75,6,0
903476,1696,2026-02-07,30,3,1
903477,1696,2025-11-23,103,4,0
903478,1696,2026-03-13,33,7,0
903479,1696,2026-02-08,85,3,0
903480,1696,2025-11-22,23,3,0
903481,1697,2026-05-21,79,6,1
903482,1697,2026-05-18,100,3,0
903483,1697,2026-04-14,34,7,0
903484,1697,2026-03-13,82,1,0
903485,1697,2026-03-21,81,4,0
903486,1698,2025-11-11,35,4,0
903487,1698,2026-01-23,80,4,0
903488,1698,2025-09-26,20,6,0
903489,1698,2025-06-20,30,2,0
903490,1698,2025-07-29,119,4,0
903491,1699,2025-11-07,56,7,0
903492,1699,2025-09-06,24,4,0
903493,1699,2025-08-16,73,6,0
903494,1699,2025-10-29,118,4,0
903495,1699,2025-09-14,30,4,1
903496,1700,2025-12-19,73,1,0
903497,1700,2025-08-15,101,7,0
903498,1700,2025-04-23,65,7,0
903499,1700,2025-11-05,72,7,0
903500,1700,2026-04-20,76,1,0
903501,1701,2025-11-24,101,4,0
903502,1701,2026-02-24,45,4,0
903503,1701,2026-05-12,94,4,1
903504,1701,2026-02-24,113,4,1
903505,1701,2026-02-22,41,7,0
903506,1702,2025-05-31,95,4,0
903507,1702,2025-08-19,80,5,0
903508,1702,2025-03-07,31,4,0
903509,1702,2025-05-10,81,5,0
903510,1702,2025-07-21,115,7,0
903511,1703,2025-06-22,99,6,0
903512,1703,2025-07-01,43,5,0
903513,1703,2025-09-13,72,4,0
903514,1703,2025-07-02,46,4,0
903515,1703,2025-06-10,100,6,0
903516,1704,2026-05-03,25,6,1
903517,1704,2026-05-12,71,5,0
903518,1704,2025-11-16,43,5,0
903519,1704,2025-11-18,72,4,0
903520,1704,2025-12-02,34,7,0
903521,1705,2026-02-18,95,2,0
903522,1705,2025-12-19,112,1,0
903523,1705,2026-05-09,109,7,0
903524,1705,2026-01-04,30,2,0
903525,1705,2026-01-22,119,1,0
903526,1706,2026-05-30,54,3,0
903527,1706,2026-05-26,111,2,0
903528,1706,2026-05-26,90,5,0
903529,1706,2026-05-30,66,7,1
903530,1706,2026-05-26,38,2,0
903531,1707,2026-04-04,107,5,0
903532,1707,2026-03-24,41,5,0
903533,1707,2026-02-19,36,4,0
903534,1707,2026-04-09,41,1,0
903535,1707,2026-02-22,96,3,0
903536,1708,2025-05-10,78,7,0
903537,1708,2026-01-09,32,2,1
903538,1708,2025-11-23,92,5,0
903539,1708,2026-02-08,31,3,1
903540,1708,2026-05-11,51,7,1
903541,1709,2026-02-27,51,3,0
903542,1709,2025-12-21,47,3,0
903543,1709,2026-02-24,77,6,0
903544,1709,2026-03-06,34,6,0
903545,1709,2025-11-18,45,5,0
903546,1710,2026-02-25,61,1,0
903547,1710,2026-03-26,43,7,0
903548,1710,2025-09-17,57,7,0
903549,1710,2026-04-19,97,6,0
903550,1710,2025-09-01,39,1,0
903551,1711,2026-01-25,43,3,0
903552,1711,2026-04-07,77,4,0
903553,1711,2025-12-02,113,4,0
903554,1711,2026-03-31,41,2,0
903555,1711,2025-06-18,103,6,0
903556,1712,2026-05-11,113,7,0
903557,1712,2026-03-01,95,3,0
903558,1712,2025-07-07,70,2,0
903559,1712,2026-03-09,55,3,0
903560,1712,2026-05-12,108,5,0
903561,1713,2026-02-10,66,4,0
903562,1713,2025-11-26,32,3,0
903563,1713,2026-05-24,87,4,0
903564,1713,2026-02-10,82,7,0
903565,1713,2025-12-29,76,6,0
903566,1714,2026-01-30,9,4,1
903567,1714,2025-11-22,20,2,1
903568,1714,2025-12-19,21,2,2
903569,1714,2026-02-12,21,6,0
903570,1714,2026-01-02,18,6,2
903571,1715,2026-03-21,92,6,0
903572,1715,2025-12-13,69,3,0
903573,1715,2026-01-29,106,2,0
903574,1715,2026-03-15,37,3,0
903575,1715,2026-04-12,108,7,0
903576,1716,2026-05-01,104,1,0
903577,1716,2026-05-30,43,3,0
903578,1716,2026-03-24,70,5,0
903579,1716,2026-03-01,113,2,0
903580,1716,2026-05-06,95,6,0
903581,1717,2026-04-23,45,7,0
903582,1717,2025-04-26,45,5,0
903583,1717,2025-11-23,35,5,0
903584,1717,2026-01-27,60,4,0
903585,1717,2025-08-07,32,3,0
903586,1718,2026-04-20,118,5,0
903587,1718,2025-12-07,77,1,0
903588,1718,2026-03-19,47,7,0
903589,1718,2025-12-28,113,7,0
903590,1718,2026-04-27,24,5,0
903591,1719,2026-01-26,66,6,0
903592,1719,2025-12-27,39,5,0
903593,1719,2026-02-17,66,3,0
903594,1719,2026-05-20,40,7,0
903595,1719,2026-04-28,100,1,0
903596,1720,2026-01-20,65,3,0
903597,1720,2025-12-12,86,5,0
903598,1720,2026-02-02,51,1,0
903599,1720,2026-05-21,106,4,0
903600,1720,2026-05-10,99,1,0
903601,1721,2026-03-14,83,1,0
903602,1721,2026-03-03,101,5,0
903603,1721,2026-04-13,107,2,0
903604,1721,2026-02-24,96,1,0
903605,1721,2026-02-25,87,4,0
903606,1722,2026-04-12,118,1,0
903607,1722,2026-05-27,54,6,0
903608,1722,2026-05-19,63,2,0
903609,1722,2026-05-15,51,4,0
903610,1722,2026-04-22,76,3,0
903611,1723,2026-04-02,72,1,1
903612,1723,2025-09-26,80,5,0
903613,1723,2025-12-27,82,4,1
903614,1723,2026-01-16,96,7,0
903615,1723,2026-04-12,49,7,0
903616,1724,2026-05-30,84,4,0
903617,1724,2026-05-29,94,4,0
903618,1724,2026-05-30,78,6,0
903619,1724,2026-05-30,96,2,0
903620,1724,2026-05-28,77,4,0
903621,1725,2026-05-24,77,3,0
903622,1725,2025-11-13,104,1,0
903623,1725,2026-01-07,68,1,0
903624,1725,2026-01-15,59,7,0
903625,1725,2026-04-14,40,3,0
903626,1726,2025-12-01,94,7,0
903627,1726,2026-05-03,105,1,0
903628,1726,2026-02-28,37,7,0
903629,1726,2026-02-01,43,5,0
903630,1726,2026-04-28,96,1,0
903631,1727,2026-03-10,90,1,0
903632,1727,2025-12-17,82,1,0
903633,1727,2026-01-30,67,4,0
903634,1727,2026-01-02,102,1,0
903635,1727,2026-02-17,118,5,0
903636,1728,2025-12-08,26,4,0
903637,1728,2025-09-03,48,3,0
903638,1728,2026-05-24,32,3,0
903639,1728,2025-10-06,92,5,1
903640,1728,2025-12-04,28,5,0
903641,1729,2026-03-13,91,2,0
903642,1729,2026-02-21,89,2,0
903643,1729,2025-10-29,82,1,0
903644,1729,2026-04-07,118,6,0
903645,1729,2026-02-08,80,2,0
903646,1730,2025-11-26,92,4,0
903647,1730,2026-05-14,34,3,0
903648,1730,2026-05-25,24,2,0
903649,1730,2025-11-07,65,2,1
903650,1730,2026-01-04,72,4,0
903651,1731,2025-08-24,76,2,0
903652,1731,2026-03-24,90,3,0
903653,1731,2025-07-21,37,4,0
903654,1731,2026-05-30,24,4,0
903655,1731,2025-11-17,33,2,0
903656,1732,2025-06-08,94,7,0
903657,1732,2025-11-22,69,5,0
903658,1732,2025-04-01,32,6,0
903659,1732,2025-08-16,39,1,0
903660,1732,2025-01-09,97,3,0
903661,1733,2026-04-10,107,4,0
903662,1733,2026-03-21,62,6,1
903663,1733,2026-01-29,58,6,0
903664,1733,2026-02-23,32,1,0
903665,1733,2026-02-23,47,7,0
903666,1734,2026-03-22,40,5,0
903667,1734,2025-06-18,79,4,0
903668,1734,2025-10-09,107,4,0
903669,1734,2025-10-15,56,4,0
903670,1734,2025-05-18,48,3,1
903671,1735,2026-03-19,116,6,0
903672,1735,2026-03-27,94,6,0
903673,1735,2026-05-08,77,4,1
903674,1735,2026-02-28,32,7,0
903675,1735,2026-03-20,84,2,0
903676,1736,2025-06-05,38,2,0
903677,1736,2026-05-08,20,4,0
903678,1736,2026-03-30,98,6,0
903679,1736,2026-01-14,111,4,0
903680,1736,2025-10-05,59,6,0
903681,1737,2026-01-03,67,7,0
903682,1737,2025-07-01,79,1,1
903683,1737,2025-10-31,44,7,0
903684,1737,2025-04-02,24,6,0
903685,1737,2025-09-21,24,7,0
903686,1738,2026-05-19,53,6,0
903687,1738,2026-02-15,110,2,0
903688,1738,2025-10-07,58,6,0
903689,1738,2025-11-29,38,3,0
903690,1738,2025-08-09,110,1,0
903691,1739,2026-05-04,43,3,0
903692,1739,2026-05-26,77,1,0
903693,1739,2026-03-20,21,7,0
903694,1739,2026-02-21,106,2,0
903695,1739,2026-04-26,113,1,0
903696,1740,2025-12-18,99,7,0
903697,1740,2026-05-13,107,6,1
903698,1740,2026-04-07,98,2,0
903699,1740,2026-03-27,36,4,0
903700,1740,2026-01-16,41,3,0
903701,1741,2025-12-27,62,3,0
903702,1741,2025-11-12,96,5,0
903703,1741,2026-01-25,59,7,0
903704,1741,2026-04-12,96,5,0
903705,1741,2026-02-18,21,1,0
903706,1742,2026-05-09,41,5,0
903707,1742,2026-04-29,39,5,0
903708,1742,2026-04-05,51,7,0
903709,1742,2026-04-29,36,5,0
903710,1742,2026-05-15,51,7,0
903711,1743,2025-02-13,21,3,0
903712,1743,2025-04-17,107,6,1
903713,1743,2025-02-28,83,6,0
903714,1743,2025-06-25,34,5,1
903715,1743,2025-04-06,92,5,0
903716,1744,2025-06-07,80,1,0
903717,1744,2025-09-25,36,1,0
903718,1744,2025-10-25,89,7,0
903719,1744,2025-09-30,27,4,0
903720,1744,2025-10-27,39,2,0
903721,1745,2025-11-05,48,6,0
903722,1745,2025-10-28,70,2,0
903723,1745,2026-03-04,75,7,0
903724,1745,2026-05-04,116,1,0
903725,1745,2026-05-12,28,3,0
903726,1746,2025-12-27,99,1,1
903727,1746,2025-10-05,30,6,0
903728,1746,2025-11-26,39,2,0
903729,1746,2026-01-09,101,5,0
903730,1746,2026-02-21,40,5,0
903731,1747,2026-05-25,30,7,0
903732,1747,2026-05-19,30,7,0
903733,1747,2026-05-26,55,4,0
903734,1747,2026-05-24,33,6,0
903735,1747,2026-05-20,68,6,0
903736,1748,2025-08-20,74,6,0
903737,1748,2025-04-29,117,6,0
903738,1748,2025-05-03,36,6,0
903739,1748,2025-05-13,67,3,0
903740,1748,2025-07-15,72,6,0
903741,1749,2025-09-07,95,6,0
903742,1749,2025-05-03,37,4,0
903743,1749,2026-03-02,25,6,0
903744,1749,2025-06-24,113,5,1
903745,1749,2025-11-28,69,4,0
903746,1750,2026-01-13,90,2,0
903747,1750,2025-12-18,66,2,0
903748,1750,2026-02-25,43,4,0
903749,1750,2025-07-26,43,4,0
903750,1750,2026-01-17,60,3,0
903751,1751,2026-05-25,20,7,0
903752,1751,2026-03-10,70,5,0
903753,1751,2026-02-10,44,5,0
903754,1751,2026-04-18,78,5,1
903755,1751,2026-04-15,27,2,0
903756,1752,2025-07-01,90,6,0
903757,1752,2026-02-19,98,3,0
903758,1752,2025-12-22,118,3,0
903759,1752,2026-03-20,32,1,0
903760,1752,2025-12-06,70,5,1
903761,1753,2026-05-16,116,6,0
903762,1753,2026-05-03,66,2,0
903763,1753,2026-05-08,57,4,1
903764,1753,2026-04-05,21,5,0
903765,1753,2026-04-05,38,1,0
903766,1754,2026-05-15,21,7,0
903767,1754,2026-05-17,76,3,0
903768,1754,2026-05-29,46,6,0
903769,1754,2026-05-17,23,2,0
